C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_36_850.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_36_850.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_36_850.jpg, 0, 0.3130881, 0, 0.2673725
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_36_951.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_36_951.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_36_951.jpg, 0, 0.616825, 0, 0.7971188
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_053.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_053.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_053.jpg, 0, 0.8954082, 0, 1.692837
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_158.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_158.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_158.jpg, 0, 1, 0, 2.853485
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_259.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_259.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_259.jpg, -0.11511, 1, 0, 4.033369
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_359.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_359.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_359.jpg, -0.413139, 1, 0, 5.173335
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_466.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_466.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_466.jpg, -0.1244364, 1, 0, 6.558185
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_573.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_573.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_573.jpg, 0, 1, 0, 7.693437
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_675.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_675.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_675.jpg, 0, 1, 0, 8.823137
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_782.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_782.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_782.jpg, 0, 1, 0, 9.942026
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_37_887.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_37_887.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_37_887.jpg, -0.1163196, 1, 0, 11.2669
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_005.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_005.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_005.jpg, -0.3403545, 1, 0, 12.32746
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_108.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_108.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_108.jpg, -0.03185219, 1, 0, 13.65802
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_215.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_215.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_215.jpg, 0, 0.7099483, 0, 14.37389
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_323.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_323.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_323.jpg, 0, 0.4111774, 0, 15.11621
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_424.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_424.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_424.jpg, -0.0539958, 0.05150651, 0, 15.29399
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_525.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_525.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_525.jpg, -0.3556473, 0, 0, 14.56426
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_631.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_631.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_631.jpg, -0.510388, 0, 0, 14.84056
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_735.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_735.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_735.jpg, -0.2299303, 0, 0, 14.20474
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_838.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_838.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_838.jpg, 0, 0, 0, 14.54728
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_38_943.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_38_943.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_38_943.jpg, 0, 0, 0, 13.8601
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_045.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_045.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_045.jpg, -0.0300558, 0, 0, 13.7338
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_149.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_149.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_149.jpg, -0.3397788, 0, 0, 14.01379
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_258.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_258.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_258.jpg, -0.6668313, 0, 0, 13.2418
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_360.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_360.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_360.jpg, -0.6431057, 0, 0, 13.52138
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_470.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_470.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_470.jpg, -0.2845931, 0, 0, 13.40302
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_573.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_573.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_573.jpg, 0, 0, 0, 12.86677
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_677.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_677.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_677.jpg, 0, 0.1329315, 0, 12.96327
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_788.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_788.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_788.jpg, 0, 0.4954116, 0, 13.28311
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_39_921.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_39_921.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_39_921.jpg, 0, 0.8935109, 0, 13.97837
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_020.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_020.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_020.jpg, -0.1633488, 1, 0, 15.13335
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_130.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_130.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_130.jpg, -0.5198544, 1, 0, 16.3142
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_238.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_238.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_238.jpg, -0.2226288, 1, 0, 17.23697
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_346.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_346.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_346.jpg, 0, 1, 0, 18.46438
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_478.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_478.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_478.jpg, 0, 1, 0, 19.70641
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_578.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_578.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_578.jpg, 0, 1, 0, 20.82051
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_689.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_689.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_689.jpg, 0, 1, 0, 22.00039
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_794.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_794.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_794.jpg, -0.314049, 1, 0, 22.90356
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_40_912.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_40_912.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_40_912.jpg, -0.3303603, 1, 0, 23.93966
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_016.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_016.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_016.jpg, -0.04585289, 1, 0, 24.91294
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_123.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_123.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_123.jpg, 0, 1, 0, 25.85775
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_227.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_227.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_227.jpg, 0, 1, 0, 26.99277
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_331.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_331.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_331.jpg, 0, 1, 0, 27.92944
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_439.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_439.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_439.jpg, 0, 1, 0, 28.85683
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_544.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_544.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_544.jpg, -0.2077557, 1, 0, 29.93455
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_652.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_652.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_652.jpg, -0.3144456, 1, 0, 30.17624
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_761.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_761.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_761.jpg, -0.01803571, 1, 0, 30.18922
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_864.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_864.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_864.jpg, 0, 1, 0, 30.18998
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_41_973.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_41_973.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_41_973.jpg, 0, 1, 0, 30.19029
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_074.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_074.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_074.jpg, 0, 1, 0, 30.19031
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_183.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_183.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_183.jpg, -0.0394623, 1, 0, 30.18998
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_289.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_289.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_289.jpg, -0.3863803, 1, 0, 30.1581
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_394.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_394.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_394.jpg, -0.100456, 1, 0, 30.19141
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_501.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_501.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_501.jpg, 0, 1, 0, 30.18932
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_603.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_603.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_603.jpg, 0, 1, 0, 30.19026
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_712.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_712.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_712.jpg, 0, 1, 0, 30.19027
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_818.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_818.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_818.jpg, -0.0304707, 1, 0, 30.19011
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_42_922.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_42_922.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_42_922.jpg, -0.3416169, 1, 0, 30.16322
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_023.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_023.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_023.jpg, -0.1020462, 1, 0, 30.19107
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_130.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_130.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_130.jpg, 0, 1, 0, 30.18982
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_235.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_235.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_235.jpg, 0, 1, 0, 30.19027
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_341.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_341.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_341.jpg, 0, 1, 0, 30.19041
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_452.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_452.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_452.jpg, -0.0685077, 1, 0, 30.18912
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_555.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_555.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_555.jpg, -0.346532, 1, 0, 30.16287
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_658.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_658.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_658.jpg, -0.5311361, 1, 0, 30.14746
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_761.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_761.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_761.jpg, -0.2522792, 1, 0, 30.19432
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_863.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_863.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_863.jpg, 0, 1, 0, 30.18578
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_43_969.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_43_969.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_43_969.jpg, 0, 1, 0, 30.19034
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_091.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_091.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_091.jpg, 0, 1, 0, 30.19032
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_198.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_198.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_198.jpg, 0, 1, 0, 30.19025
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_310.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_310.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_310.jpg, 0, 1, 0, 30.19032
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_420.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_420.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_420.jpg, 0, 1, 0, 30.19028
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_527.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_527.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_527.jpg, 0, 1, 0, 30.19028
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_636.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_636.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_636.jpg, 0, 1, 0, 30.19031
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_747.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_747.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_747.jpg, 0, 1, 0, 30.19029
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_850.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_850.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_850.jpg, 0, 1, 0, 30.1903
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_44_956.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_44_956.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_44_956.jpg, 0, 1, 0, 30.19046
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_45_069.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_45_069.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_45_069.jpg, 0, 1, 0, 30.1903
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_45_172.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_45_172.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_45_172.jpg, 0, 1, 0, 30.19036
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_45_283.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_45_283.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_45_283.jpg, 0, 1, 0, 30.19031
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_45_391.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_45_391.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_45_391.jpg, 0, 1, 0, 30.1903
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_45_492.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_45_492.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_45_492.jpg, 0, 1, 0, 30.1903
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_45_598.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_45_598.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_45_598.jpg, -0.0610587, 1, 0, 30.18943
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_45_708.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_45_708.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_45_708.jpg, -0.1616247, 1, 0, 30.18825
C:\Users\Anas\Desktop\Data\IMG\center_2024_11_12_18_01_45_816.jpg, C:\Users\Anas\Desktop\Data\IMG\left_2024_11_12_18_01_45_816.jpg, C:\Users\Anas\Desktop\Data\IMG\right_2024_11_12_18_01_45_816.jpg, 0, 1, 0, 30.1897
